PID,Date,N,P,K,MaxT,MinT,WindSpeed,Humidity ,Precipitation,rainfall,Season,Crop,Production,Production Units,Yield
125328,09-08-2020 00:00,111,30,31,31.3,26.9,3.6,89.6,12.4,136,Kharif,Rice,1222,Tonnes,0.661971831
125329,10-08-2020 00:00,117,27,33,29.1,25.6,3.4,86.4,3.1,121,Kharif,Sesamum,58,Tonnes,0.666666667
125330,11-08-2020 00:00,100,32,33,32.1,25.7,3.7,83.9,0.5,131,Kharif,Sugarcane,1000,Tonnes,0.5
125331,12-08-2020 00:00,111,35,34,28.7,25.9,4.1,86.3,41.3,186,Kharif,Sunflower,636,Tonnes,0.476761619
125332,13-08-2020 00:00,119,18,34,28.1,25.4,3.6,85.8,28.4,160,Kharif,Tobacco,718,Tonnes,0.662361624
125333,14-08-2020 00:00,103,16,30,27.1,24.6,3.7,88.3,41.5,164,Kharif,Urad,2000,Tonnes,0.666666667
125334,15-08-2020 00:00,113,21,33,26.1,24.4,3.7,89.4,25.5,157,Rabi       ,Dry chillies,868,Tonnes,0.302018093
125335,16-08-2020 00:00,105,26,32,28.5,24.8,3.5,90.6,9.5,174,Rabi       ,Gram,1101,Tonnes,0.544241226
125336,17-08-2020 00:00,116,26,29,30.7,25.7,3.5,83.7,0,159,Rabi       ,Groundnut,197,Tonnes,0.544198895
125337,18-08-2020 00:00,111,39,29,32.4,25.8,3.7,85.1,2,169,Rabi       ,Horse-gram,1000,Tonnes,0.5
125338,19-08-2020 00:00,114,38,34,30,26.2,3.2,87.9,13.6,154,Rabi       ,Jowar,896,Tonnes,0.477103301
125339,20-08-2020 00:00,120,36,30,28.1,25.5,3.4,86.5,19.3,140,Rabi       ,Maize,1254,Tonnes,0.662090813
125340,21-08-2020 00:00,112,38,32,31.5,26,3.6,82.6,2.3,160,Rabi       ,Moong(Green Gram),79,Tonnes,0.658333333
125341,22-08-2020 00:00,108,39,33,31.7,26.2,3.6,80.3,5.9,140,Rabi       ,Ragi,9000,Tonnes,0.409090909
125342,23-08-2020 00:00,116,26,34,31.3,26.6,3.5,78.2,5.3,154,Rabi       ,Rice,12477,Tonnes,0.754992134
125343,24-08-2020 00:00,99,16,33,32.7,26.2,3.1,76.8,1.9,132,Rabi       ,Sesamum,424,Tonnes,0.754448399
125344,25-08-2020 00:00,112,33,31,33.4,26.8,2.9,76.2,7.2,131,Rabi       ,Sunflower,9245,Tonnes,0.394007842
125345,26-08-2020 00:00,101,39,30,30.9,26.3,2.5,72.4,24.2,124,Rabi       ,Urad,931,Tonnes,0.39399069
125346,27-08-2020 00:00,100,21,31,30.3,25.9,3.1,84.7,41.9,158,Rabi       ,Varagu,124,Tonnes,0.478764479
125347,28-08-2020 00:00,113,39,30,32.8,26.1,3.3,79.4,0,121,Kharif,Arhar/Tur,592,Tonnes,0.662192394
125348,29-08-2020 00:00,114,40,30,34,27.3,3.4,81.1,12.1,135,Kharif,Bajra,153,Tonnes,0.662337662
125349,30-08-2020 00:00,102,21,33,34.1,27.5,3.1,71.6,3.1,180,Kharif,Castor seed,1000,Tonnes,1
125350,31-08-2020 00:00,109,30,31,35.1,27.6,2.6,71.7,0,153,Kharif,Cotton(lint),222,Tonnes,0.634285714
125351,01-09-2020 00:00,120,31,32,33.9,26.7,2.4,74.4,16.6,144,Kharif,Dry chillies,402,Tonnes,0.483754513
125352,02-09-2020 00:00,107,28,34,32.9,26.3,2.1,73.1,9.2,167,Kharif,Groundnut,3000,Tonnes,3
125353,03-09-2020 00:00,120,29,30,33.9,26.3,2,71.9,0.5,141,Kharif,Jowar,1011,Tonnes,1.360699865
125354,04-09-2020 00:00,118,25,29,34.2,27.2,2.2,78,0,186,Kharif,Korra,35,Tonnes,1.346153846
125355,05-09-2020 00:00,105,38,29,34.2,27.2,2.3,77.2,0,148,Kharif,Maize,3167,Tonnes,1.839140534
125356,06-09-2020 00:00,102,31,34,35.1,27.4,2.5,74.6,0,142,Kharif,Moong(Green Gram),83,Tonnes,1.844444444
125357,07-09-2020 00:00,101,39,29,34.6,27.5,2.3,76.2,0,158,Kharif,Rice,3000,Tonnes,1.5
125358,08-09-2020 00:00,118,35,34,35.4,27,2.4,71.7,0.6,135,Kharif,Sesamum,3286,Tonnes,1.917152859
125359,09-09-2020 00:00,113,24,30,35,27.4,1.9,75.2,0,154,Kharif,Small millets,17,Tonnes,1.888888889
125360,10-09-2020 00:00,102,26,34,34.9,27.5,2.4,78.4,3.8,131,Kharif,Sunflower,3336,Tonnes,1.166841553
125361,11-09-2020 00:00,108,17,32,31.9,27,2.3,79.5,18.2,152,Kharif,Urad,20,Tonnes,1.176470588
125362,12-09-2020 00:00,101,34,30,33,26.4,2.5,75.8,45.8,174,Rabi       ,Arhar/Tur,1000,Tonnes,1
125363,13-09-2020 00:00,100,38,31,30.2,25.3,2.9,84.6,77.9,122,Rabi       ,Bajra,546,Tonnes,0.663426488
125364,14-09-2020 00:00,110,35,29,32,25.3,3,81.9,12.9,175,Rabi       ,Dry chillies,287,Tonnes,0.765333333
125365,15-09-2020 00:00,119,26,33,32.5,25.9,2.5,82.2,23.7,126,Rabi       ,Gram,557,Tonnes,1.768253968
125366,16-09-2020 00:00,119,34,33,33.1,26.4,2.7,79.9,3.9,178,Rabi       ,Groundnut,5000,Tonnes,2.5
125367,17-09-2020 00:00,119,34,32,33.2,26.7,2.8,81.2,7.6,121,Rabi       ,Horse-gram,3000,Tonnes,1.5
125368,18-09-2020 00:00,103,34,29,34.2,26.3,2.6,82.8,44.1,163,Rabi       ,Jowar,3170,Tonnes,2.709401709
125369,19-09-2020 00:00,117,26,34,32.6,26,2.3,90.3,6.7,145,Rabi       ,Maize,3535,Tonnes,2.708812261
125370,20-09-2020 00:00,100,37,34,31,26.3,2.9,87.3,36,125,Rabi       ,Moong(Green Gram),5678,Tonnes,2.602199817
125371,21-09-2020 00:00,112,34,29,29.6,26.1,3.3,81.8,1.9,172,Rabi       ,Ragi,3666,Tonnes,2.60184528
125372,22-09-2020 00:00,102,17,33,31.2,26.5,3.1,83.8,0.5,134,Rabi       ,Rice,3,Tonnes,0.75
125373,23-09-2020 00:00,113,23,30,33.5,27,3.5,82.3,0.2,172,Rabi       ,Sesamum,344,Tonnes,0.484507042
125374,24-09-2020 00:00,116,26,33,34.1,27.5,3,76,0,140,Rabi       ,Sunflower,21,Tonnes,0.636363636
125375,25-09-2020 00:00,113,23,32,33,25.9,2.9,81.6,45.6,174,Rabi       ,Urad,4,Tonnes,0.666666667
125376,26-09-2020 00:00,119,20,30,29,25,2.7,89.1,8.1,145,Rabi       ,Varagu,2,Tonnes,0.5
125377,27-09-2020 00:00,101,19,32,31.7,25.7,2.5,79.4,0.2,175,Whole Year ,Sugarcane,14,Tonnes,0.5
125378,28-09-2020 00:00,115,25,30,34.2,26,2.2,77.3,2.5,125,Whole Year ,Tobacco,2,Tonnes,2
125379,29-09-2020 00:00,108,30,30,33,25.8,2.5,80.7,5.1,176,Kharif,Bajra,11000,Tonnes,1.1
125380,30-09-2020 00:00,102,24,29,30.2,25.2,2.4,86.3,9.8,148,Kharif,Castor seed,8540,Tonnes,1.085961343
125381,01-10-2020 00:00,110,31,30,31.3,25.2,2.6,81.1,6.4,136,Kharif,Cotton(lint),400,Tonnes,1.086956522
125382,02-10-2020 00:00,101,16,30,32.5,25.7,2.5,74.1,0,146,Kharif,Groundnut,4519,Tonnes,0.72200032
125383,03-10-2020 00:00,113,20,33,33.6,27,2.4,74.9,9.5,135,Kharif,Horse-gram,352,Tonnes,0.721311475
125384,04-10-2020 00:00,118,38,30,30.7,26.5,2.6,76.6,8.3,129,Kharif,Jowar,4000,Tonnes,0.666666667
125385,05-10-2020 00:00,99,25,31,32.6,26.4,2.6,71.2,4.2,147,Kharif,Maize,7246,Tonnes,0.66203746
125386,06-10-2020 00:00,105,17,32,33.6,26.6,2.2,69.5,7.4,159,Kharif,Masoor,67,Tonnes,0.663366337
125387,07-10-2020 00:00,111,34,34,32.2,26.2,2.4,82.6,2.7,157,Kharif,Moong(Green Gram),2206,Tonnes,0.443060856
125388,08-10-2020 00:00,112,37,29,32.7,26.6,1.6,88.5,5.7,190,Kharif,Ragi,1000,Tonnes,1
125389,09-10-2020 00:00,100,38,34,33.5,25.9,1.6,86.1,6.6,182,Kharif,Rice,469,Tonnes,0.634641407
125390,10-10-2020 00:00,116,40,32,31,25.9,1.7,85.1,32.7,184,Kharif,Sesamum,129,Tonnes,0.484962406
125391,11-10-2020 00:00,106,34,29,28.4,25,2,87.8,110.5,150,Kharif,Sunflower,2000,Tonnes,0.4
125392,12-10-2020 00:00,104,38,30,28,25,1.8,85.8,128.3,131,Kharif,Urad,1153,Tonnes,0.499134199
125393,13-10-2020 00:00,113,20,29,29.8,25.4,3.6,86.8,67.5,125,Rabi       ,Bajra,3,Tonnes,0.5
125394,14-10-2020 00:00,102,34,31,31.1,25.6,3.2,85.7,19.5,147,Rabi       ,Gram,1080,Tonnes,0.597014925
125395,15-10-2020 00:00,103,34,29,31,26,2.5,81.6,4.1,169,Rabi       ,Groundnut,6000,Tonnes,0.666666667
125396,16-10-2020 00:00,114,18,31,32.7,26.4,1.7,80.8,1.4,156,Rabi       ,Horse-gram,11,Tonnes,0.611111111
125397,17-10-2020 00:00,108,37,33,33,26,1.6,83,0,184,Rabi       ,Jowar,4443,Tonnes,0.633989726
125398,18-10-2020 00:00,118,22,32,33.7,25.9,1.5,89,2,120,Rabi       ,Maize,3848,Tonnes,0.484025157
125399,19-10-2020 00:00,116,28,34,33.6,25.8,1.5,80.9,41.2,135,Rabi       ,Masoor,37000,Tonnes,2.055555556
125400,20-10-2020 00:00,105,35,33,31,25.4,1.3,92.7,17.4,184,Rabi       ,Moong(Green Gram),13744,Tonnes,1.128963365
125401,21-10-2020 00:00,114,35,32,30.1,26.2,1.8,86.1,3.6,176,Rabi       ,Ragi,61,Tonnes,1.12962963
125402,22-10-2020 00:00,99,33,29,32.7,25.8,1.9,75.6,0.4,143,Rabi       ,Rapeseed &Mustard,12450,Tonnes,2.533062055
125403,23-10-2020 00:00,106,31,30,33.6,25.4,1.7,67.2,0,130,Rabi       ,Rice,1079,Tonnes,2.53286385
125404,24-10-2020 00:00,110,29,34,33.7,25.4,1.3,75.2,0,170,Rabi       ,Sesamum,211,Tonnes,0.633633634
125405,25-10-2020 00:00,116,29,31,33.9,25.6,1.3,77.4,0,122,Rabi       ,Urad,81,Tonnes,0.482142857
125406,26-10-2020 00:00,107,29,30,33.1,25.3,1.7,70.8,0,147,Whole Year ,Dry chillies,2000,Tonnes,2
125407,27-10-2020 00:00,100,18,30,32.8,24.8,1.8,77.2,0,134,Whole Year ,Onion,937,Tonnes,2.23627685
125408,28-10-2020 00:00,112,40,32,32,25,1.8,77.5,0,188,Whole Year ,Sugarcane,83,Tonnes,2.243243243
125409,29-10-2020 00:00,119,33,33,32.5,24.1,1.6,84,0,179,Whole Year ,Tobacco,2036,Tonnes,2.438323353
125410,30-10-2020 00:00,100,17,32,33.3,24,1.5,77.6,0,121,Kharif,Arhar/Tur,71,Tonnes,2.448275862
125411,31-10-2020 00:00,119,17,34,33.4,23.9,1.9,72.5,0,126,Kharif,Bajra,4000,Tonnes,1
125412,01-11-2020 00:00,118,39,31,34.2,23.7,1.5,70.3,0,137,Kharif,Castor seed,4492,Tonnes,1.53782951
125413,02-11-2020 00:00,112,16,34,34,24.8,1.7,73.6,0,161,Kharif,Cotton(lint),1671,Tonnes,1.595988539
125414,03-11-2020 00:00,110,21,29,33.5,25.6,2,73.8,0.5,154,Kharif,Dry chillies,6000,Tonnes,0.857142857
125415,04-11-2020 00:00,99,31,32,33,25.2,1.8,66.1,0.5,178,Kharif,Gram,5105,Tonnes,0.811993001
125416,05-11-2020 00:00,120,35,32,32.7,24.7,1.9,66.2,2.4,172,Kharif,Groundnut,5380,Tonnes,1.114102299
125417,06-11-2020 00:00,119,31,34,31.7,24.4,1.8,70.5,0,162,Kharif,Horse-gram,2000,Tonnes,1
125418,07-11-2020 00:00,111,34,31,31.4,24.6,1.9,81.9,0,142,Kharif,Jowar,1374,Tonnes,1.017024426
125419,08-11-2020 00:00,112,31,34,31.6,22.5,2.1,70,0,160,Kharif,Korra,890,Tonnes,1.052009456
125420,09-11-2020 00:00,100,33,32,31.3,20.9,1.9,60,0,133,Kharif,Maize,5,Tonnes,1
125421,10-11-2020 00:00,117,40,33,31.2,20.5,2.1,63.8,0,162,Kharif,Mesta,1000,Tonnes,0.5
125422,11-11-2020 00:00,116,24,32,28.8,22.4,1.9,76.2,0.4,183,Kharif,Moong(Green Gram),5668,Tonnes,30.14893617
125423,12-11-2020 00:00,104,34,33,27.5,24.2,2.3,87.3,0.5,168,Kharif,Onion,160939,Tonnes,44.6680544
125424,13-11-2020 00:00,113,25,32,31.6,23.6,1.8,82.4,0,137,Kharif,Other Kharif pulses,265981,Tonnes,53.09001996
125425,14-11-2020 00:00,110,20,30,32.1,23.1,2,74,0,150,Kharif,Ragi,22390,Tonnes,31.62429379
125426,15-11-2020 00:00,115,17,32,31,23.7,2.1,79.6,0,188,Kharif,Rice,40826,Tonnes,53.08972692
125427,16-11-2020 00:00,112,22,29,30.4,24.2,2.4,79.1,0,173,Kharif,Samai,291774,Tonnes,18.99199375
125428,17-11-2020 00:00,118,34,29,31.6,23.5,2.4,75.8,0,128,Kharif,Sesamum,354092,Tonnes,21.91298967
125429,18-11-2020 00:00,101,16,31,31.9,24.3,2.1,76.3,0,132,Kharif,Small millets,174969,Tonnes,31.70302591
125430,19-11-2020 00:00,101,29,34,32.5,24,2.1,77.5,0,154,Kharif,Sunflower,122452,Tonnes,23.65308093
125431,20-11-2020 00:00,119,34,33,32,23.2,1.6,76.2,0,189,Kharif,Urad,221705,Tonnes,54.63405619
125432,21-11-2020 00:00,100,34,34,32.9,23.6,1.6,72.1,0,141,Kharif,Varagu,381424,Tonnes,63.72999165
125433,22-11-2020 00:00,106,33,33,32.1,24.3,1.6,75,0,170,Rabi       ,Arhar/Tur,13166,Tonnes,25.46615087
125434,23-11-2020 00:00,103,35,29,29.9,23.9,1.9,72,6.8,131,Rabi       ,Bajra,16220,Tonnes,30.14869888
125435,24-11-2020 00:00,99,40,29,29.8,22.9,2,74,10.1,126,Rabi       ,Dry chillies,40328,Tonnes,27.34101695
125436,25-11-2020 00:00,103,27,30,28.6,22.4,2.8,78.9,14.9,170,Rabi       ,Gram,35124,Tonnes,21.52205882
125437,26-11-2020 00:00,103,39,34,24,20.8,3.7,85.1,49.5,178,Rabi       ,Groundnut,59036,Tonnes,26.50920521
125438,27-11-2020 00:00,101,36,31,24.2,20.1,3.4,88.9,1.9,161,Rabi       ,Horse-gram,55933,Tonnes,24.82600976
125439,28-11-2020 00:00,104,38,31,27.3,20.7,2.2,87.7,2.5,165,Rabi       ,Jowar,14057,Tonnes,25.46557971
125440,29-11-2020 00:00,114,29,33,29.9,22.9,2,82.9,0,149,Rabi       ,Korra,24058,Tonnes,30.14786967
125441,30-11-2020 00:00,120,34,34,30.5,21.8,1.6,76.7,0,172,Rabi       ,Maize,90,Tonnes,30
125442,01-12-2020 00:00,119,33,29,29.8,20.7,1.8,77,0,167,Rabi       ,Moong(Green Gram),6137,Tonnes,25.46473029
125443,02-12-2020 00:00,115,34,29,29.9,20.4,2,72.4,1.3,130,Rabi       ,Onion,4522,Tonnes,30.14666667
125444,03-12-2020 00:00,112,21,31,29.2,21.4,1.7,80.7,4.6,134,Rabi       ,Other  Rabi pulses,9320,Tonnes,20.61946903
125445,04-12-2020 00:00,111,36,29,30.4,21.6,1.9,80.7,0.4,184,Rabi       ,Ragi,8794,Tonnes,23.02094241
125446,05-12-2020 00:00,120,18,33,30,21.6,1.9,75.2,0,126,Rabi       ,Rapeseed &Mustard,866,Tonnes,25.47058824
125447,06-12-2020 00:00,101,21,29,30.5,21.1,1.9,73.1,0,138,Rabi       ,Rice,121,Tonnes,30.25
125448,07-12-2020 00:00,113,29,29,30.9,21.2,1.9,75.9,0,188,Rabi       ,Samai,17733,Tonnes,20.61976744
125449,08-12-2020 00:00,114,26,29,30.4,20.6,1.9,75.2,0,170,Rabi       ,Sesamum,27534,Tonnes,23.02173913
125450,09-12-2020 00:00,111,31,30,30.6,19.2,1.7,75.5,0,125,Rabi       ,Small millets,40766,Tonnes,20.62013151
125451,10-12-2020 00:00,100,17,30,30.8,19.4,1.9,68.2,0,148,Rabi       ,Urad,32323,Tonnes,23.02207977
125452,11-12-2020 00:00,115,40,30,30.4,20,1.7,74.8,0,186,Rabi       ,Varagu,13108,Tonnes,10.31313926
125453,12-12-2020 00:00,111,25,34,30.1,20.1,1.5,72.1,0,136,Whole Year ,Banana,29626,Tonnes,29.47860697
125454,13-12-2020 00:00,108,27,32,30.5,19.7,1.7,74.6,0,171,Whole Year ,Cashewnut,135293,Tonnes,17.49101487
125455,14-12-2020 00:00,114,31,33,30.4,20.1,2,67.7,0,123,Whole Year ,Coconut ,145608,Tonnes,18.77601547
125456,15-12-2020 00:00,105,23,30,30,21.2,2.2,73.5,0,169,Whole Year ,Coriander,4431,Tonnes,25.46551724
125457,16-12-2020 00:00,114,18,33,30.1,22.1,2,79.9,0,176,Whole Year ,Sugarcane,5728,Tonnes,30.14736842
125458,17-12-2020 00:00,115,17,32,30.7,22.1,1.9,78.2,0,145,Whole Year ,Sweet potato,142470,Tonnes,19.42596128
125459,18-12-2020 00:00,118,35,33,30.1,22.7,1.9,73.4,0,162,Whole Year ,Tobacco,219223,Tonnes,28.72795178
125460,19-12-2020 00:00,109,36,30,29.3,22.2,2.2,69.5,0,122,Whole Year ,Turmeric,26,Tonnes,0.288888889
125461,20-12-2020 00:00,114,30,31,29.2,20,2.1,66.7,0,131,Kharif,Arhar/Tur,29,Tonnes,0.295918367
125462,21-12-2020 00:00,105,21,31,28.9,17.7,2,60.5,0,170,Kharif,Bajra,6982,Tonnes,0.209997594
125463,22-12-2020 00:00,118,35,32,28.9,17.5,1.5,64.1,0,170,Kharif,Castor seed,9737,Tonnes,0.291012881
125464,23-12-2020 00:00,117,38,31,28.9,17.4,1.6,67,0,162,Kharif,Cotton(lint),45,Tonnes,0.288461538
125465,24-12-2020 00:00,116,30,29,29,18.1,1.9,67.7,0,140,Kharif,Dry chillies,49,Tonnes,0.295180723
125466,25-12-2020 00:00,106,28,33,29,18.9,1.8,74.5,0,167,Kharif,Groundnut,2,Tonnes,0.333333333
125467,26-12-2020 00:00,114,22,32,29.4,18.9,1.5,62.5,0,132,Kharif,Jowar,2,Tonnes,0.333333333
125468,27-12-2020 00:00,102,26,34,29.3,19.1,1.7,67.3,0,183,Kharif,Korra,3680,Tonnes,0.465645957
125469,28-12-2020 00:00,104,18,30,29.7,19.2,1.5,72.8,0,150,Kharif,Maize,3314,Tonnes,0.439989379
125470,29-12-2020 00:00,117,29,34,29.4,19.6,1.8,77.6,0,128,Kharif,Moong(Green Gram),82,Tonnes,0.290780142
125471,30-12-2020 00:00,111,30,32,29,20,2.2,77.4,0.2,179,Kharif,Onion,77,Tonnes,0.297297297
125472,31-12-2020 00:00,114,32,32,29,20.9,2,76.8,0,129,Kharif,Other Kharif pulses,4,Tonnes,0.444444444
125473,01-01-2021 00:00,114,26,31,28.8,20.4,1.9,78.5,0,184,Kharif,Ragi,339,Tonnes,0.319811321
125474,02-01-2021 00:00,115,40,34,28.7,19.8,2.1,81.1,0,173,Kharif,Rice,316,Tonnes,0.297271872
125475,03-01-2021 00:00,106,40,33,29,19.5,2.1,77.6,0.3,158,Kharif,Samai,140,Tonnes,0.292275574
125476,04-01-2021 00:00,111,36,29,29.8,19.8,2.5,72.1,0.2,153,Kharif,Sesamum,143,Tonnes,0.297916667
125477,05-01-2021 00:00,118,26,31,30.1,21.5,2,77.4,1.5,164,Kharif,Small millets,5972,Tonnes,0.259979975
125478,06-01-2021 00:00,108,24,32,29.4,23,1.9,81.3,5.2,124,Kharif,Sunflower,9165,Tonnes,0.398981324
125479,07-01-2021 00:00,109,20,31,30.6,23.5,2.1,72.6,4.9,120,Kharif,Urad,7855,Tonnes,0.241573379
125480,08-01-2021 00:00,120,16,32,30.7,22.7,2.1,77.4,8,183,Rabi       ,Arhar/Tur,8825,Tonnes,0.273524671
125481,09-01-2021 00:00,119,27,30,30.5,20.9,1.9,71.3,0.4,167,Rabi       ,Bajra,4344,Tonnes,0.292053247
125482,10-01-2021 00:00,103,21,32,31.4,21.1,2.1,67.7,5.8,136,Rabi       ,Dry chillies,4864,Tonnes,0.297619776
125483,11-01-2021 00:00,118,37,29,30.6,20.8,1.9,70.5,1.8,187,Rabi       ,Gram,15737,Tonnes,0.430666922
125484,12-01-2021 00:00,106,18,33,30.5,20.8,2.2,75.3,0,147,Rabi       ,Groundnut,6182,Tonnes,0.250964154
125485,13-01-2021 00:00,107,39,29,30.8,21.9,2,70.9,0,186,Rabi       ,Horse-gram,110,Tonnes,0.466101695
125486,14-01-2021 00:00,105,26,31,30.6,21.7,2.2,74.1,0,171,Rabi       ,Jowar,60,Tonnes,0.394736842
125487,15-01-2021 00:00,102,22,29,30.5,21.4,1.9,70.7,0,145,Rabi       ,Korra,1000,Tonnes,0.5
125488,16-01-2021 00:00,107,20,32,31.4,20.6,1.7,67.7,0,183,Rabi       ,Maize,668,Tonnes,0.753950339
125489,17-01-2021 00:00,109,29,33,30.5,20.6,2.3,68.3,0,166,Rabi       ,Moong(Green Gram),663,Tonnes,0.497747748
125490,18-01-2021 00:00,108,27,30,30,21.2,2.2,66.4,0,135,Rabi       ,Onion,376,Tonnes,0.753507014
125491,19-01-2021 00:00,119,36,34,30.9,20.3,2.1,67.2,0,190,Rabi       ,Ragi,138,Tonnes,0.496402878
125492,20-01-2021 00:00,108,28,31,32,20.4,1.6,71.6,0,132,Rabi       ,Rapeseed &Mustard,10,Tonnes,0.666666667
125493,21-01-2021 00:00,115,22,30,32.1,21.1,1.6,72.7,0,163,Rabi       ,Rice,28,Tonnes,0.56
125494,22-01-2021 00:00,115,19,30,30.9,22.9,1.9,71.7,0,176,Rabi       ,Samai,1000,Tonnes,0.5
125495,23-01-2021 00:00,104,21,33,31.2,22.1,1.8,70.3,0,154,Rabi       ,Sesamum,1497,Tonnes,0.710826211
125496,24-01-2021 00:00,111,25,32,32.2,22,1.6,71.7,0,174,Rabi       ,Small millets,895,Tonnes,1.174540682
125497,25-01-2021 00:00,106,26,29,32.4,21.6,1.9,71.2,0,168,Rabi       ,Urad,1000,Tonnes,1
125498,26-01-2021 00:00,99,23,32,31.8,21.6,1.9,69.8,0,121,Rabi       ,Varagu,805,Tonnes,0.753040225
125499,27-01-2021 00:00,100,27,30,31.7,22.2,2.2,72.7,0,166,Rabi       ,Wheat,579,Tonnes,0.49827883
125500,28-01-2021 00:00,107,21,32,31.1,22.6,2.2,75.2,0,135,Whole Year ,Banana,1000,Tonnes,0.5
125501,29-01-2021 00:00,103,33,32,31.4,23.2,2.1,69.3,0,138,Whole Year ,Cashewnut,180,Tonnes,0.465116279
125502,30-01-2021 00:00,104,23,31,31.2,22.3,1.8,68,0,121,Whole Year ,Coconut ,60,Tonnes,0.394736842
125503,31-01-2021 00:00,114,36,31,30.9,22.7,2.1,73.8,0,154,Whole Year ,Coriander,10000,Tonnes,0.714285714
125504,01-02-2021 00:00,119,39,29,30.2,22.8,1.9,75.5,0,142,Whole Year ,Sugarcane,11337,Tonnes,0.753038858
125505,02-02-2021 00:00,108,18,34,30.5,21,2.1,66.3,0,130,Whole Year ,Sweet potato,18032,Tonnes,0.497983982
125506,03-02-2021 00:00,100,30,31,30.8,19.6,2.1,58.4,0,127,Whole Year ,Tobacco,84000,Tonnes,0.724137931
125507,04-02-2021 00:00,110,16,30,30.6,19.1,2.1,60.8,0,163,Whole Year ,Turmeric,43669,Tonnes,0.482994702
125508,05-02-2021 00:00,106,36,31,31.1,18.4,1.9,61.9,0,151,Kharif,Arhar/Tur,34988,Tonnes,0.415998859
125509,06-02-2021 00:00,100,29,29,31.2,19,2.1,66.8,0,167,Kharif,Bajra,1000,Tonnes,0.5
125510,07-02-2021 00:00,102,21,33,31.2,20.3,2.2,64.9,0,176,Kharif,Castor seed,686,Tonnes,0.463513514
125511,08-02-2021 00:00,118,19,31,30.5,20.5,2.2,59.5,0,126,Kharif,Cotton(lint),230,Tonnes,0.394511149
125512,09-02-2021 00:00,112,24,29,31.1,19.3,1.8,57.5,0,179,Kharif,Dry chillies,20000,Tonnes,0.512820513
125513,10-02-2021 00:00,103,21,31,31.5,19.3,1.8,59.9,0,140,Kharif,Groundnut,8634,Tonnes,0.319009791
125514,11-02-2021 00:00,112,32,32,31,19.9,1.7,64.4,0,184,Kharif,Jowar,1945,Tonnes,0.212963977
125515,12-02-2021 00:00,114,35,29,31.1,20.1,2,64.8,0,125,Kharif,Maize,45,Tonnes,0.46875
125516,13-02-2021 00:00,114,18,31,30.8,20.4,2.1,64.7,0,165,Kharif,Mesta,2,Tonnes,0.333333333
125517,14-02-2021 00:00,110,16,34,32,19.8,1.9,66.6,0,146,Kharif,Moong(Green Gram),7000,Tonnes,0.636363636
125518,15-02-2021 00:00,113,34,29,32.2,21,1.7,64.3,0,157,Kharif,Niger seed,6268,Tonnes,0.690993275
125519,16-02-2021 00:00,106,30,31,32.2,21.7,2,63.6,0,136,Kharif,Onion,4261,Tonnes,0.50804817
125520,17-02-2021 00:00,119,28,33,32.6,21,2.4,69.1,0,125,Kharif,Ragi,2000,Tonnes,0.285714286
125521,18-02-2021 00:00,101,18,30,31.4,22.1,2.6,69.8,0,175,Kharif,Rice,6260,Tonnes,0.776000992
125522,19-02-2021 00:00,113,26,30,30.1,22.5,2.2,75.6,1.9,156,Kharif,Sesamum,1204,Tonnes,0.275011421
125523,20-02-2021 00:00,115,34,33,28.9,23.1,2.8,73.5,0,172,Kharif,Small millets,13,Tonnes,0.684210526
125524,21-02-2021 00:00,119,33,33,30.1,21.7,2.7,69.8,0,162,Kharif,Soyabean,1,Tonnes,0.5
125525,22-02-2021 00:00,108,24,34,32.9,21.9,2,68.8,0,147,Kharif,Sunflower,2,Tonnes,0.666666667
125526,23-02-2021 00:00,100,19,33,32.9,20.8,1.7,64,0,173,Kharif,Urad,1,Tonnes,0.5
125527,24-02-2021 00:00,118,39,33,33.5,21.2,1.7,61.6,0,144,Rabi       ,Arhar/Tur,1,Tonnes,1
125528,25-02-2021 00:00,113,21,31,33.9,20.9,1.6,59.9,0,152,Rabi       ,Bajra,1000,Tonnes,0.333333333
125529,26-02-2021 00:00,101,39,34,34.5,21.5,1.7,59.2,0,127,Rabi       ,Dry chillies,805,Tonnes,0.356984479
125530,27-02-2021 00:00,101,33,29,34.3,22.8,1.7,53.7,0,132,Rabi       ,Gram,645,Tonnes,0.727170237
125531,28-02-2021 00:00,117,17,32,34.1,22.6,1.8,55.3,0,169,Rabi       ,Groundnut,7141464,Nuts,9085.832061
125532,01-03-2021 00:00,107,22,30,33.3,23.2,2,56,0,188,Rabi       ,Horse-gram,4247685,Nuts,5858.875862
125533,02-03-2021 00:00,99,28,34,34.3,23,1.8,60.5,0,124,Rabi       ,Jowar,35594856,Nuts,9091.917241
125534,03-03-2021 00:00,106,36,33,34.9,22.6,1.9,56.8,0,169,Rabi       ,Maize,22798170,Nuts,5856.195736
125535,04-03-2021 00:00,104,27,33,34.3,21.6,2,55.1,0,124,Rabi       ,Moong(Green Gram),492936570,Nuts,9816.715856
125536,05-03-2021 00:00,102,23,31,34.8,21.4,2.2,46.4,0,184,Rabi       ,Onion,527381820,Nuts,10495.78721
125537,06-03-2021 00:00,106,29,29,34.4,21.3,1.7,52.7,0,186,Rabi       ,other oilseeds,1435126,Nuts,9140.929936
